id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,39,67,28,71,221,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,37,66,40,97,177,ship,edge,drag-penalty,drop-slack
m003,g003,guard slack,44,15,33,98,139,watch,recovery,confidence-floor,raise-drag
m004,g004,layout drift,95,21,42,64,276,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,45,27,30,28,112,hold,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,54,56,5,51,354,ship,edge,drag-penalty,drop-slack
m007,g007,guard slack,66,20,22,24,218,ship,recovery,confidence-floor,raise-drag
m008,g008,layout drift,76,34,21,45,312,ship,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,49,8,5,36,223,ship,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,70,57,40,30,224,ship,edge,drag-penalty,drop-slack
m011,g011,guard slack,88,30,24,74,366,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,101,49,28,45,407,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,120,61,10,54,606,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,75,58,7,57,438,ship,edge,drag-penalty,drop-slack
m015,g015,guard slack,105,41,35,63,390,ship,recovery,confidence-floor,raise-drag
m016,g016,layout drift,35,64,19,14,187,ship,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,57,43,16,57,291,ship,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,58,59,16,33,303,ship,edge,drag-penalty,drop-slack
m019,g019,guard slack,66,51,45,26,167,ship,recovery,confidence-floor,raise-drag
m020,g020,layout drift,74,44,30,57,291,ship,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,90,43,6,96,512,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,88,34,38,97,327,ship,edge,drag-penalty,drop-slack
m023,g023,guard slack,95,14,41,76,279,ship,recovery,confidence-floor,raise-drag
m024,g024,layout drift,102,36,13,14,429,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,74,56,25,50,333,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,94,16,11,23,376,ship,edge,drag-penalty,drop-slack
m027,g027,guard slack,112,50,34,57,435,ship,recovery,confidence-floor,raise-drag
m028,g028,layout drift,81,29,15,22,329,ship,negative,lane-boundary,lower-confidence
m029,g029,allocation pressure,122,56,32,29,469,ship,baseline,monotonic-signal,raise-signal
m030,g030,dirty state,44,61,42,73,161,watch,edge,drag-penalty,drop-slack
m031,g031,guard slack,57,12,13,57,244,ship,recovery,confidence-floor,raise-drag
m032,g032,layout drift,71,20,32,40,204,ship,negative,lane-boundary,lower-confidence
m033,g033,allocation pressure,87,26,25,56,331,ship,baseline,monotonic-signal,raise-signal
m034,g034,dirty state,85,21,44,62,224,ship,edge,drag-penalty,drop-slack
m035,g035,guard slack,48,72,20,26,262,ship,recovery,confidence-floor,raise-drag
m036,g036,layout drift,77,25,37,43,216,ship,negative,lane-boundary,lower-confidence
m037,g037,allocation pressure,104,39,34,32,356,ship,baseline,monotonic-signal,raise-signal
m038,g038,dirty state,107,2,13,25,392,ship,edge,drag-penalty,drop-slack
m039,g039,guard slack,117,73,11,69,628,ship,recovery,confidence-floor,raise-drag
m040,g040,layout drift,81,35,43,82,261,ship,negative,lane-boundary,lower-confidence
m041,g041,allocation pressure,120,54,43,96,469,ship,baseline,monotonic-signal,raise-signal
m042,g042,dirty state,41,55,23,75,234,ship,edge,drag-penalty,drop-slack
m043,g043,guard slack,54,74,22,26,280,ship,recovery,confidence-floor,raise-drag
m044,g044,layout drift,64,46,33,36,219,ship,negative,lane-boundary,lower-confidence
m045,g045,allocation pressure,125,69,23,22,545,ship,baseline,monotonic-signal,raise-signal
m046,g046,dirty state,58,37,19,56,267,ship,edge,drag-penalty,drop-slack
m047,g047,guard slack,76,75,47,34,253,ship,recovery,confidence-floor,raise-drag
m048,g048,layout drift,89,56,10,15,433,ship,negative,lane-boundary,lower-confidence
m049,g049,allocation pressure,108,49,38,72,412,ship,baseline,monotonic-signal,raise-signal
m050,g050,dirty state,107,37,12,56,498,ship,edge,drag-penalty,drop-slack
m051,g051,guard slack,115,50,49,52,367,ship,recovery,confidence-floor,raise-drag
m052,g052,layout drift,34,19,17,42,131,watch,negative,lane-boundary,lower-confidence
m053,g053,allocation pressure,50,41,27,61,208,ship,baseline,monotonic-signal,raise-signal
m054,g054,dirty state,48,50,33,25,152,watch,edge,drag-penalty,drop-slack
m055,g055,guard slack,55,32,24,55,219,ship,recovery,confidence-floor,raise-drag
